Time;Channel A;Channel B
-3,57760460;0,04306102;-1,68005657
-3,57740460;-0,04306102;-1,68005657
-3,57720460;0,00000000;-1,68005657
-3,57700460;0,04306102;-1,68005657
-3,57680460;0,00000000;-1,68005657
-3,57660460;0,00000000;-1,68005657
-3,57640460;-0,04306102;-1,68005657
-3,57620460;0,00000000;-1,68005657
-3,57600460;0,00000000;-1,68005657
-3,57580460;0,00000000;-1,68005657
-3,57560460;0,04306102;-1,68005657
-3,57540460;0,04306102;-1,68005657
-3,57520460;0,00000000;-1,68005657
-3,57500460;0,00000000;-1,68005657
-3,57480460;0,04306102;-1,68005657
-3,57460460;0,00000000;-1,68005657
-3,57440460;-0,04306102;-1,68005657
-3,57420460;0,04306102;-1,68005657
-3,57400460;0,04306102;-1,68005657
-3,57380460;-0,04306102;-1,68005657
-3,57360460;0,00000000;-1,68005657
-3,57340460;0,00000000;-1,68005657
-3,57320460;0,00000000;-1,68005657
-3,57300460;0,00000000;-1,68005657
-3,57280460;0,00000000;-1,68005657
-3,57260460;0,04306102;-1,68005657
-3,57240460;0,04306102;-1,68005657
-3,57220460;0,00000000;-1,68005657
-3,57200460;0,00000000;-1,68005657
-3,57180460;0,00000000;-1,69721949
-3,57160460;0,00000000;-1,68005657
-3,57140460;0,04306102;-1,68005657
-3,57120460;0,00000000;-1,68005657
-3,57100460;0,00000000;-1,68005657
-3,57080460;0,04306102;-1,68005657
-3,57060460;0,00000000;-1,68005657
-3,57040460;0,00000000;-1,68005657
-3,57020460;-0,04306102;-1,68005657
-3,57000460;0,00000000;-1,69721949
-3,56980460;0,00000000;-1,68005657
-3,56960460;0,04306102;-1,68005657
-3,56940460;0,00000000;-1,68005657
-3,56920460;0,00000000;-1,68005657
-3,56900460;0,00000000;-1,68005657
-3,56880460;0,00000000;-1,68005657
-3,56860460;0,00000000;-1,68005657
-3,56840460;0,00000000;-1,68005657
-3,56820460;-0,04306102;-1,68005657
-3,56800460;0,00000000;-1,68005657
-3,56780460;0,00000000;-1,68005657
-3,56760460;0,00000000;-1,68005657
-3,56740460;0,00000000;-1,68005657
-3,56720460;0,00000000;-1,68005657
-3,56700460;0,00000000;-1,68005657
-3,56680460;0,00000000;-1,68005657
-3,56660460;0,00000000;-1,68005657
-3,56640460;0,00000000;-1,68005657
-3,56620460;0,04306102;-1,68005657
-3,56600460;0,00000000;-1,68005657
-3,56580460;0,00000000;-1,68005657
-3,56560460;0,04306102;-1,68005657
-3,56540460;0,04306102;-1,68005657
-3,56520460;0,00000000;-1,68005657
-3,56500460;0,00000000;-1,68005657
-3,56480460;-0,04306102;-1,68005657
-3,56460460;0,00000000;-1,68005657
-3,56440460;0,00000000;-1,68005657
-3,56420460;0,00000000;-1,68005657
-3,56400460;0,00000000;-1,68005657
-3,56380460;0,00000000;-1,68005657
-3,56360460;0,00000000;-1,68005657
-3,56340460;0,00000000;-1,68005657
-3,56320460;0,00000000;-1,68005657
-3,56300460;0,04306102;-1,68005657
-3,56280460;0,00000000;-1,68005657
-3,56260460;0,04306102;-1,68005657
-3,56240460;0,00000000;-1,68005657
-3,56220460;0,00000000;-1,68005657
-3,56200460;0,04306102;-1,68005657
-3,56180460;0,00000000;-1,68005657
-3,56160460;0,04306102;-1,68005657
-3,56140460;0,00000000;-1,68005657
-3,56120460;0,04306102;-1,68005657
-3,56100460;0,00000000;-1,68005657
-3,56080460;0,00000000;-1,68005657
-3,56060460;0,04306102;-1,68005657
-3,56040460;0,00000000;-1,68005657
-3,56020460;0,04306102;-1,68005657
-3,56000460;0,04306102;-1,68005657
-3,55980460;0,00000000;-1,68005657
-3,55960460;0,00000000;-1,68005657
-3,55940460;0,04306102;-1,68005657
-3,55920460;0,00000000;-1,68005657
-3,55900460;0,00000000;-1,68005657
-3,55880460;0,04306102;-1,68005657
-3,55860460;0,04306102;-1,68005657
-3,55840460;0,00000000;-1,68005657
-3,55820460;0,00000000;-1,68005657
-3,55800460;0,00000000;-1,68005657
-3,55780460;0,00000000;-1,68005657
-3,55760460;0,00000000;-1,68005657
-3,55740460;0,00000000;-1,69721949
-3,55720460;0,00000000;-1,68005657
-3,55700460;0,04306102;-1,68005657
-3,55680460;0,00000000;-1,68005657
-3,55660460;0,04306102;-1,68005657
-3,55640460;0,00000000;-1,68005657
-3,55620460;0,00000000;-1,68005657
-3,55600460;0,00000000;-1,68005657
-3,55580460;0,00000000;-1,68005657
-3,55560460;0,00000000;-1,68005657
-3,55540460;0,04306102;-1,68005657
-3,55520460;0,04306102;-1,68005657
-3,55500460;0,00000000;-1,68005657
-3,55480460;-0,04306102;-1,68005657
-3,55460460;0,00000000;-1,68005657
-3,55440460;0,00000000;-1,68005657
-3,55420460;0,00000000;-1,68005657
-3,55400460;0,00000000;-1,68005657
-3,55380460;0,04306102;-1,68005657
-3,55360460;0,00000000;-1,68005657
-3,55340460;-0,04306102;-1,68005657
-3,55320460;0,00000000;-1,68005657
-3,55300460;0,04306102;-1,68005657
-3,55280460;0,00000000;-1,68005657
-3,55260460;0,00000000;-1,68005657
-3,55240460;0,04306102;-1,68005657
-3,55220460;0,00000000;-1,68005657
-3,55200460;0,00000000;-1,68005657
-3,55180460;0,04306102;-1,68005657
-3,55160460;0,00000000;-1,68005657
-3,55140460;0,04306102;-1,68005657
-3,55120460;0,00000000;-1,68005657
-3,55100460;0,00000000;-1,68005657
-3,55080460;0,00000000;-1,68005657
-3,55060460;0,04306102;-1,68005657
-3,55040460;0,00000000;-1,68005657
-3,55020460;0,00000000;-1,68005657
-3,55000460;0,04306102;-1,69721949
-3,54980460;0,00000000;-1,68005657
-3,54960460;-0,04306102;-1,68005657
-3,54940460;0,00000000;-1,68005657
-3,54920460;-0,04306102;-1,68005657
-3,54900460;0,04306102;-1,68005657
-3,54880460;-0,04306102;-1,68005657
-3,54860460;0,04306102;-1,68005657
-3,54840460;0,00000000;-1,68005657
-3,54820460;0,00000000;-1,68005657
-3,54800460;0,04306102;-1,68005657
-3,54780460;0,00000000;-1,68005657
-3,54760460;0,04306102;-1,68005657
-3,54740460;0,00000000;-1,68005657
-3,54720460;0,00000000;-1,68005657
-3,54700460;0,00000000;-1,68005657
-3,54680460;0,00000000;-1,69721949
-3,54660460;0,00000000;-1,68005657
-3,54640460;0,00000000;-1,68005657
-3,54620460;0,04306102;-1,68005657
-3,54600460;0,00000000;-1,68005657
-3,54580460;0,04306102;-1,68005657
-3,54560460;-0,04306102;-1,68005657
-3,54540460;0,00000000;-1,68005657
-3,54520460;0,00000000;-1,68005657
-3,54500460;0,00000000;-1,68005657
-3,54480460;0,00000000;-1,68005657
-3,54460460;0,00000000;-1,68005657
-3,54440460;0,00000000;-1,68005657
-3,54420460;0,00000000;-1,68005657
-3,54400460;0,00000000;-1,68005657
-3,54380460;0,08627583;-1,68005657
-3,54360460;0,00000000;-1,68005657
-3,54340460;0,00000000;-1,68005657
-3,54320460;0,00000000;-1,68005657
-3,54300460;0,00000000;-1,68005657
-3,54280460;0,00000000;-1,68005657
-3,54260460;0,00000000;-1,68005657
-3,54240460;0,00000000;-1,68005657
-3,54220460;-0,04306102;-1,68005657
-3,54200460;0,00000000;-1,68005657
-3,54180460;0,04306102;-1,68005657
-3,54160460;0,00000000;-1,68005657
-3,54140460;0,04306102;-1,68005657
-3,54120460;0,00000000;-1,68005657
-3,54100460;0,00000000;-1,68005657
-3,54080460;0,00000000;-1,68005657
-3,54060460;0,00000000;-1,68005657
-3,54040460;-0,04306102;-1,68005657
-3,54020460;0,04306102;-1,69721949
-3,54000460;0,04306102;-1,68005657
-3,53980460;0,00000000;-1,68005657
-3,53960460;0,08627583;-1,68005657
-3,53940460;-0,04306102;-1,68005657
-3,53920460;0,00000000;-1,68005657
-3,53900460;0,00000000;-1,68005657
-3,53880460;0,00000000;-1,68005657
-3,53860460;0,04306102;-1,68005657
-3,53840460;0,04306102;-1,68005657
-3,53820460;-0,04306102;-1,68005657
-3,53800460;0,04306102;-1,68005657
-3,53780460;0,00000000;-1,68005657
-3,53760460;0,00000000;-1,69721949
-3,53740460;0,00000000;-1,68005657
-3,53720460;0,00000000;-1,68005657
-3,53700460;0,00000000;-1,68005657
-3,53680460;0,00000000;-1,68005657
-3,53660460;0,00000000;-1,68005657
-3,53640460;0,00000000;-1,68005657
-3,53620460;0,04306102;-1,68005657
-3,53600460;0,04306102;-1,69721949
-3,53580460;0,00000000;-1,68005657
-3,53560460;0,04306102;-1,68005657
-3,53540460;0,04306102;-1,68005657
-3,53520460;0,00000000;-1,68005657
-3,53500460;0,00000000;-1,68005657
-3,53480460;0,00000000;-1,68005657
-3,53460460;0,08627583;-1,68005657
-3,53440460;0,00000000;-1,68005657
-3,53420460;0,04306102;-1,68005657
-3,53400460;0,00000000;-1,68005657
-3,53380460;0,00000000;-1,68005657
-3,53360460;0,00000000;-1,68005657
-3,53340460;0,00000000;-1,68005657
-3,53320460;0,00000000;-1,68005657
-3,53300460;0,00000000;-1,68005657
-3,53280460;0,04306102;-1,68005657
-3,53260460;0,00000000;-1,68005657
-3,53240460;0,00000000;-1,68005657
-3,53220460;0,00000000;-1,68005657
-3,53200460;-0,04306102;-1,68005657
-3,53180460;0,04306102;-1,68005657
-3,53160460;0,04306102;-1,68005657
-3,53140460;0,00000000;-1,68005657
-3,53120460;0,00000000;-1,68005657
-3,53100460;0,04306102;-1,68005657
-3,53080460;0,00000000;-1,68005657
-3,53060460;0,00000000;-1,68005657
-3,53040460;0,00000000;-1,68005657
-3,53020460;0,00000000;-1,68005657
-3,53000460;0,04306102;-1,68005657
-3,52980460;0,04306102;-1,68005657
-3,52960460;0,04306102;-1,68005657
-3,52940460;0,04306102;-1,68005657
-3,52920460;0,04306102;-1,68005657
-3,52900460;0,00000000;-1,68005657
-3,52880460;0,00000000;-1,68005657
-3,52860460;0,04306102;-1,68005657
-3,52840460;0,04306102;-1,68005657
-3,52820460;0,00000000;-1,68005657
-3,52800460;0,00000000;-1,68005657
-3,52780460;0,00000000;-1,68005657
-3,52760460;0,00000000;-1,68005657
-3,52740460;0,00000000;-1,68005657
-3,52720460;0,04306102;-1,68005657
-3,52700460;0,00000000;-1,68005657
-3,52680460;0,04306102;-1,68005657
-3,52660460;0,00000000;-1,68005657
-3,52640460;0,04306102;-1,68005657
-3,52620460;0,04306102;-1,68005657
-3,52600460;0,00000000;-1,68005657
-3,52580460;0,00000000;-1,68005657
-3,52560460;0,04306102;-1,68005657
-3,52540460;0,00000000;-1,68005657
-3,52520460;0,00000000;-1,68005657
-3,52500460;0,00000000;-1,68005657
-3,52480460;0,00000000;-1,68005657
-3,52460460;0,00000000;-1,68005657
-3,52440460;0,00000000;-1,68005657
-3,52420460;0,00000000;-1,68005657
-3,52400460;0,00000000;-1,68005657
-3,52380460;0,04306102;-1,68005657
-3,52360460;0,00000000;-1,68005657
-3,52340460;0,00000000;-1,68005657
-3,52320460;0,00000000;-1,68005657
-3,52300460;0,04306102;-1,68005657
-3,52280460;-0,04306102;-1,68005657
-3,52260460;-0,04306102;-1,68005657
-3,52240460;0,00000000;-1,68005657
-3,52220460;0,04306102;-1,68005657
-3,52200460;0,00000000;-1,68005657
-3,52180460;0,04306102;-1,68005657
-3,52160460;0,00000000;-1,68005657
-3,52140460;0,00000000;-1,68005657
-3,52120460;0,00000000;-1,68005657
-3,52100460;0,00000000;-1,68005657
-3,52080460;0,04306102;-1,68005657
-3,52060460;0,04306102;-1,68005657
-3,52040460;0,00000000;-1,68005657
-3,52020460;0,00000000;-1,68005657
-3,52000460;0,00000000;-1,68005657
-3,51980460;0,00000000;-1,68005657
-3,51960460;0,00000000;-1,68005657
-3,51940460;0,00000000;-1,69721949
-3,51920460;0,00000000;-1,68005657
-3,51900460;0,00000000;-1,68005657
-3,51880460;0,00000000;-1,68005657
-3,51860460;0,00000000;-1,68005657
-3,51840460;0,04306102;-1,69721949
-3,51820460;0,00000000;-1,68005657
-3,51800460;0,04306102;-1,68005657
-3,51780460;0,00000000;-1,68005657
-3,51760460;0,04306102;-1,68005657
-3,51740460;0,00000000;-1,68005657
-3,51720460;0,00000000;-1,68005657
-3,51700460;0,00000000;-1,68005657
-3,51680460;0,00000000;-1,68005657
-3,51660460;0,04306102;-1,68005657
-3,51640460;0,04306102;-1,68005657
-3,51620460;-0,04306102;-1,68005657
-3,51600460;0,00000000;-1,68005657
-3,51580460;0,00000000;-1,68005657
-3,51560460;0,00000000;-1,68005657
-3,51540460;0,04306102;-1,68005657
-3,51520460;0,00000000;-1,68005657
-3,51500460;0,04306102;-1,68005657
-3,51480460;0,00000000;-1,68005657
-3,51460460;0,00000000;-1,68005657
-3,51440460;0,04306102;-1,68005657
-3,51420460;0,00000000;-1,68005657
-3,51400460;0,00000000;-1,68005657
-3,51380460;0,00000000;-1,68005657
-3,51360460;0,00000000;-1,68005657
-3,51340460;0,00000000;-1,68005657
-3,51320460;0,04306102;-1,68005657
-3,51300460;0,00000000;-1,68005657
-3,51280460;0,00000000;-1,68005657
-3,51260460;0,00000000;-1,68005657
-3,51240460;0,00000000;-1,66289377
-3,51220460;0,04306102;-1,68005657
-3,51200460;0,04306102;-1,68005657
-3,51180460;-0,04306102;-1,68005657
-3,51160460;0,04306102;-1,68005657
-3,51140460;0,00000000;-1,68005657
-3,51120460;0,00000000;-1,68005657
-3,51100460;0,00000000;-1,68005657
-3,51080460;0,04306102;-1,68005657
-3,51060460;0,04306102;-1,68005657
-3,51040460;0,00000000;-1,69721949
-3,51020460;0,04306102;-1,69721949
-3,51000460;0,00000000;-1,68005657
-3,50980460;0,04306102;-1,68005657
-3,50960460;0,00000000;-1,69721949
-3,50940460;0,00000000;-1,68005657
-3,50920460;0,04306102;-1,68005657
-3,50900460;0,00000000;-1,68005657
-3,50880460;0,04306102;-1,68005657
-3,50860460;0,00000000;-1,68005657
-3,50840460;0,00000000;-1,68005657
-3,50820460;0,00000000;-1,68005657
-3,50800460;0,04306102;-1,68005657
-3,50780460;0,00000000;-1,68005657
-3,50760460;0,00000000;-1,68005657
-3,50740460;0,00000000;-1,68005657
-3,50720460;0,00000000;-1,68005657
-3,50700460;0,04306102;-1,68005657
-3,50680460;0,00000000;-1,68005657
-3,50660460;0,00000000;-1,68005657
-3,50640460;0,00000000;-1,68005657
-3,50620460;0,00000000;-1,68005657
-3,50600460;0,00000000;-1,68005657
-3,50580460;0,00000000;-1,68005657
-3,50560460;0,00000000;-1,68005657
-3,50540460;0,04306102;-1,68005657
-3,50520460;0,00000000;-1,68005657
-3,50500460;0,00000000;-1,68005657
-3,50480460;0,08627583;-1,68005657
-3,50460460;0,00000000;-1,68005657
-3,50440460;0,04306102;-1,68005657
-3,50420460;0,00000000;-1,68005657
-3,50400460;0,04306102;-1,68005657
-3,50380460;0,04306102;-1,68005657
-3,50360460;0,00000000;-1,68005657
-3,50340460;0,00000000;-1,68005657
-3,50320460;0,00000000;-1,68005657
-3,50300460;0,00000000;-1,68005657
-3,50280460;0,04306102;-1,68005657
-3,50260460;0,00000000;-1,68005657
-3,50240460;0,04306102;-1,68005657
-3,50220460;0,04306102;-1,68005657
-3,50200460;0,04306102;-1,69721949
-3,50180460;0,00000000;-1,68005657
-3,50160460;0,00000000;-1,68005657
-3,50140460;-0,04306102;-1,68005657
-3,50120460;0,00000000;-1,68005657
-3,50100460;0,00000000;-1,68005657
-3,50080460;0,04306102;-1,68005657
-3,50060460;0,00000000;-1,68005657
-3,50040460;0,04306102;-1,68005657
-3,50020460;0,00000000;-1,68005657
-3,50000460;0,00000000;-1,68005657
-3,49980460;-0,04306102;-1,68005657
-3,49960460;0,00000000;-1,68005657
-3,49940460;0,04306102;-1,68005657
-3,49920460;0,00000000;-1,68005657
-3,49900460;0,00000000;-1,68005657
-3,49880460;0,00000000;-1,68005657
-3,49860460;0,00000000;-1,68005657
-3,49840460;0,04306102;-1,68005657
-3,49820460;0,04306102;-1,68005657
-3,49800460;0,00000000;-1,68005657
-3,49780460;0,00000000;-1,68005657
-3,49760460;0,04306102;-1,68005657
-3,49740460;0,00000000;-1,68005657
-3,49720460;0,04306102;-1,68005657
-3,49700460;0,00000000;-1,68005657
-3,49680460;0,04306102;-1,68005657
-3,49660460;0,00000000;-1,68005657
-3,49640460;0,00000000;-1,68005657
-3,49620460;0,00000000;-1,68005657
-3,49600460;0,00000000;-1,68005657
-3,49580460;0,00000000;-1,68005657
-3,49560460;0,00000000;-1,68005657
-3,49540460;0,00000000;-1,68005657
-3,49520460;0,00000000;-1,68005657
-3,49500460;0,00000000;-1,68005657
-3,49480460;0,00000000;-1,68005657
-3,49460460;0,00000000;-1,68005657
-3,49440460;0,08627583;-1,68005657
-3,49420460;0,00000000;-1,68005657
-3,49400460;0,04306102;-1,68005657
-3,49380460;0,00000000;-1,68005657
-3,49360460;0,00000000;-1,68005657
-3,49340460;0,00000000;-1,68005657
-3,49320460;0,00000000;-1,68005657
-3,49300460;0,00000000;-1,68005657
-3,49280460;0,04306102;-1,68005657
-3,49260460;0,00000000;-1,68005657
-3,49240460;0,00000000;-1,68005657
-3,49220460;0,00000000;-1,68005657
-3,49200460;0,00000000;-1,68005657
-3,49180460;0,00000000;-1,68005657
-3,49160460;0,00000000;-1,68005657
-3,49140460;0,00000000;-1,68005657
-3,49120460;0,00000000;-1,68005657
-3,49100460;0,04306102;-1,68005657
-3,49080460;-0,04306102;-1,68005657
-3,49060460;0,00000000;-1,68005657
-3,49040460;0,04306102;-1,68005657
-3,49020460;0,00000000;-1,68005657
-3,49000460;0,00000000;-1,68005657
-3,48980460;0,04306102;-1,68005657
-3,48960460;0,00000000;-1,68005657
-3,48940460;0,00000000;-1,68005657
-3,48920460;-0,04306102;-1,68005657
-3,48900460;0,00000000;-1,68005657
-3,48880460;0,04306102;-1,68005657
-3,48860460;0,04306102;-1,68005657
-3,48840460;0,04306102;-1,68005657
-3,48820460;0,00000000;-1,68005657
-3,48800460;0,04306102;-1,68005657
-3,48780460;0,00000000;-1,68005657
-3,48760460;0,00000000;-1,68005657
-3,48740460;0,00000000;-1,68005657
-3,48720460;0,00000000;-1,69721949
-3,48700460;0,04306102;-1,68005657
-3,48680460;0,00000000;-1,68005657
-3,48660460;0,00000000;-1,68005657
-3,48640460;0,00000000;-1,68005657
-3,48620460;0,04306102;-1,69721949
-3,48600460;0,04306102;-1,68005657
-3,48580460;0,00000000;-1,68005657
-3,48560460;0,04306102;-1,68005657
-3,48540460;0,00000000;-1,68005657
-3,48520460;0,00000000;-1,68005657
-3,48500460;0,00000000;-1,68005657
-3,48480460;0,04306102;-1,68005657
-3,48460460;0,00000000;-1,68005657
-3,48440460;0,04306102;-1,68005657
-3,48420460;0,00000000;-1,68005657
-3,48400460;0,00000000;-1,68005657
-3,48380460;0,00000000;-1,68005657
-3,48360460;0,04306102;-1,68005657
-3,48340460;0,00000000;-1,68005657
-3,48320460;0,04306102;-1,68005657
-3,48300460;0,00000000;-1,68005657
-3,48280460;0,00000000;-1,68005657
-3,48260460;-0,04306102;-1,68005657
-3,48240460;0,00000000;-1,68005657
-3,48220460;-0,04306102;-1,68005657
-3,48200460;0,04306102;-1,68005657
-3,48180460;0,00000000;-1,68005657
-3,48160460;0,00000000;-1,68005657
-3,48140460;0,00000000;-1,69721949
-3,48120460;0,00000000;-1,68005657
-3,48100460;0,00000000;-1,68005657
-3,48080460;0,00000000;-1,68005657
-3,48060460;0,00000000;-1,68005657
-3,48040460;0,00000000;-1,68005657
-3,48020460;0,00000000;-1,68005657
-3,48000460;0,00000000;-1,68005657
-3,47980460;0,08627583;-1,68005657
-3,47960460;0,00000000;-1,68005657
-3,47940460;0,04306102;-1,68005657
-3,47920460;0,00000000;-1,68005657
-3,47900460;0,00000000;-1,68005657
-3,47880460;-0,04306102;-1,68005657
-3,47860460;0,00000000;-1,68005657
-3,47840460;0,00000000;-1,68005657
-3,47820460;0,00000000;-1,68005657
-3,47800460;0,04306102;-1,68005657
-3,47780460;0,00000000;-1,68005657
-3,47760460;0,00000000;-1,68005657
-3,47740460;0,00000000;-1,68005657
-3,47720460;0,00000000;-1,68005657
-3,47700460;0,00000000;-1,68005657
-3,47680460;0,00000000;-1,68005657
-3,47660460;0,00000000;-1,68005657
-3,47640460;0,04306102;-1,68005657
-3,47620460;0,00000000;-1,68005657
-3,47600460;0,00000000;-1,68005657
-3,47580460;0,00000000;-1,68005657
-3,47560460;0,00000000;-1,68005657
-3,47540460;0,00000000;-1,68005657
-3,47520460;0,04306102;-1,68005657
-3,47500460;0,00000000;-1,68005657
-3,47480460;0,00000000;-1,68005657
-3,47460460;0,00000000;-1,68005657
-3,47440460;0,00000000;-1,68005657
-3,47420460;-0,04306102;-1,68005657
-3,47400460;0,04306102;-1,68005657
-3,47380460;0,00000000;-1,68005657
-3,47360460;0,04306102;-1,68005657
-3,47340460;0,00000000;-1,68005657
-3,47320460;0,00000000;-1,68005657
-3,47300460;0,00000000;-1,68005657
-3,47280460;0,00000000;-1,68005657
-3,47260460;0,00000000;-1,68005657
-3,47240460;0,00000000;-1,68005657
-3,47220460;0,00000000;-1,68005657
-3,47200460;0,00000000;-1,68005657
-3,47180460;0,00000000;-1,68005657
-3,47160460;0,00000000;-1,68005657
-3,47140460;-0,04306102;-1,68005657
-3,47120460;0,00000000;-1,68005657
-3,47100460;-0,04306102;-1,68005657
-3,47080460;0,00000000;-1,68005657
-3,47060460;0,04306102;-1,68005657
-3,47040460;-0,04306102;-1,68005657
-3,47020460;0,04306102;-1,68005657
-3,47000460;-0,04306102;-1,68005657
-3,46980460;-0,04306102;-1,68005657
-3,46960460;0,00000000;-1,68005657
-3,46940460;0,00000000;-1,68005657
-3,46920460;0,00000000;-1,68005657
-3,46900460;0,00000000;-1,68005657
-3,46880460;0,00000000;-1,68005657
-3,46860460;0,00000000;-1,68005657
-3,46840460;0,00000000;-1,68005657
-3,46820460;0,04306102;-1,68005657
-3,46800460;0,04306102;-1,68005657
-3,46780460;0,00000000;-1,68005657
-3,46760460;0,04306102;-1,68005657
-3,46740460;0,00000000;-1,68005657
-3,46720460;0,00000000;-1,68005657
-3,46700460;0,00000000;-1,68005657
-3,46680460;0,00000000;-1,68005657
-3,46660460;0,04306102;-1,68005657
-3,46640460;0,00000000;-1,68005657
-3,46620460;0,04306102;-1,68005657
-3,46600460;0,04306102;-1,68005657
-3,46580460;0,04306102;-1,68005657
-3,46560460;0,00000000;-1,68005657
-3,46540460;0,00000000;-1,68005657
-3,46520460;0,00000000;-1,68005657
-3,46500460;0,00000000;-1,68005657
-3,46480460;0,04306102;-1,68005657
-3,46460460;0,00000000;-1,68005657
-3,46440460;0,04306102;-1,68005657
-3,46420460;0,04306102;-1,68005657
-3,46400460;0,00000000;-1,68005657
-3,46380460;0,00000000;-1,68005657
-3,46360460;0,00000000;-1,68005657
-3,46340460;0,00000000;-1,68005657
-3,46320460;0,00000000;-1,68005657
-3,46300460;0,00000000;-1,68005657
-3,46280460;0,00000000;-1,68005657
-3,46260460;0,00000000;-1,68005657
-3,46240460;0,00000000;-1,68005657
-3,46220460;0,04306102;-1,68005657
-3,46200460;0,04306102;-1,68005657
-3,46180460;0,00000000;-1,68005657
-3,46160460;0,00000000;-1,68005657
-3,46140460;0,00000000;-1,68005657
-3,46120460;0,00000000;-1,68005657
