Time;Channel A;Channel B
(ms);(V);(V)

-3,60021158;0,04306102;-1,68005657
-3,60001158;0,00000000;-1,68005657
-3,59981158;0,00000000;-1,68005657
-3,59961158;0,00000000;-1,68005657
-3,59941158;0,00000000;-1,68005657
-3,59921158;0,00000000;-1,68005657
-3,59901158;0,00000000;-1,68005657
-3,59881158;0,00000000;-1,68005657
-3,59861158;0,00000000;-1,68005657
-3,59841158;-0,04306102;-1,68005657
-3,59821158;0,00000000;-1,68005657
-3,59801158;0,04306102;-1,68005657
-3,59781158;0,00000000;-1,68005657
-3,59761158;0,04306102;-1,68005657
-3,59741158;0,00000000;-1,68005657
-3,59721158;0,00000000;-1,68005657
-3,59701158;0,00000000;-1,68005657
-3,59681158;0,04306102;-1,68005657
-3,59661158;0,00000000;-1,68005657
-3,59641158;0,04306102;-1,68005657
-3,59621158;0,04306102;-1,68005657
-3,59601158;0,04306102;-1,68005657
-3,59581158;0,00000000;-1,68005657
-3,59561158;0,00000000;-1,69721949
-3,59541158;0,00000000;-1,68005657
-3,59521158;0,00000000;-1,68005657
-3,59501158;0,04306102;-1,69721949
-3,59481158;0,00000000;-1,68005657
-3,59461158;0,00000000;-1,68005657
-3,59441158;0,00000000;-1,68005657
-3,59421158;0,00000000;-1,68005657
-3,59401158;0,00000000;-1,68005657
-3,59381158;0,00000000;-1,68005657
-3,59361158;0,00000000;-1,68005657
-3,59341158;0,00000000;-1,68005657
-3,59321158;0,00000000;-1,68005657
-3,59301158;0,00000000;-1,68005657
-3,59281158;0,04306102;-1,68005657
-3,59261158;0,00000000;-1,68005657
-3,59241158;0,00000000;-1,68005657
-3,59221158;0,00000000;-1,68005657
-3,59201158;0,00000000;-1,68005657
-3,59181158;0,00000000;-1,68005657
-3,59161158;0,04306102;-1,68005657
-3,59141158;0,00000000;-1,68005657
-3,59121158;0,04306102;-1,68005657
-3,59101158;0,04306102;-1,68005657
-3,59081158;0,00000000;-1,68005657
-3,59061158;0,00000000;-1,68005657
-3,59041158;0,00000000;-1,68005657
-3,59021158;-0,04306102;-1,68005657
-3,59001158;0,00000000;-1,68005657
-3,58981158;0,04306102;-1,68005657
-3,58961158;0,04306102;-1,68005657
-3,58941158;0,00000000;-1,68005657
-3,58921158;0,00000000;-1,68005657
-3,58901158;0,00000000;-1,68005657
-3,58881158;0,00000000;-1,68005657
-3,58861158;0,00000000;-1,68005657
-3,58841158;0,00000000;-1,68005657
-3,58821158;0,00000000;-1,68005657
-3,58801158;0,00000000;-1,68005657
-3,58781158;0,04306102;-1,68005657
-3,58761158;0,00000000;-1,68005657
-3,58741158;0,04306102;-1,68005657
-3,58721158;0,04306102;-1,68005657
-3,58701158;0,04306102;-1,68005657
-3,58681158;0,00000000;-1,68005657
-3,58661158;0,00000000;-1,68005657
-3,58641158;0,00000000;-1,68005657
-3,58621158;0,04306102;-1,68005657
-3,58601158;0,00000000;-1,68005657
-3,58581158;0,00000000;-1,68005657
-3,58561158;0,00000000;-1,68005657
-3,58541158;0,04306102;-1,68005657
-3,58521158;0,04306102;-1,68005657
-3,58501158;0,00000000;-1,68005657
-3,58481158;0,04306102;-1,68005657
-3,58461158;0,00000000;-1,68005657
-3,58441158;0,00000000;-1,68005657
-3,58421158;0,00000000;-1,68005657
-3,58401158;0,00000000;-1,68005657
-3,58381158;0,00000000;-1,68005657
-3,58361158;0,00000000;-1,68005657
-3,58341158;0,00000000;-1,68005657
-3,58321158;0,00000000;-1,68005657
-3,58301158;0,00000000;-1,68005657
-3,58281158;0,00000000;-1,68005657
-3,58261158;0,04306102;-1,68005657
-3,58241158;0,04306102;-1,68005657
-3,58221158;0,04306102;-1,68005657
-3,58201158;0,00000000;-1,68005657
-3,58181158;0,00000000;-1,68005657
-3,58161158;0,04306102;-1,68005657
-3,58141158;0,04306102;-1,68005657
-3,58121158;0,00000000;-1,68005657
-3,58101158;0,00000000;-1,68005657
-3,58081158;-0,04306102;-1,68005657
-3,58061158;0,00000000;-1,68005657
-3,58041158;0,00000000;-1,68005657
-3,58021158;0,00000000;-1,68005657
-3,58001158;0,04306102;-1,68005657
-3,57981158;0,04306102;-1,68005657
-3,57961158;0,00000000;-1,68005657
-3,57941158;0,04306102;-1,68005657
-3,57921158;0,04306102;-1,68005657
-3,57901158;0,00000000;-1,68005657
-3,57881158;0,00000000;-1,68005657
-3,57861158;0,04306102;-1,68005657
-3,57841158;0,00000000;-1,68005657
-3,57821158;0,00000000;-1,68005657
-3,57801158;0,00000000;-1,68005657
-3,57781158;0,04306102;-1,68005657
-3,57761158;0,00000000;-1,68005657
