Time;Channel A;Channel B
(ms);(V);(V)

-3,60020925;0,00000000;-1,68005657
-3,60000925;0,00000000;-1,68005657
-3,59980925;0,00000000;-1,68005657
-3,59960925;0,00000000;-1,68005657
-3,59940925;0,00000000;-1,68005657
-3,59920925;0,00000000;-1,68005657
-3,59900925;0,00000000;-1,68005657
-3,59880925;0,00000000;-1,68005657
-3,59860925;0,00000000;-1,68005657
-3,59840925;0,04306102;-1,68005657
-3,59820925;0,00000000;-1,68005657
-3,59800925;0,04306102;-1,68005657
-3,59780925;0,08627583;-1,68005657
-3,59760925;0,00000000;-1,68005657
-3,59740925;0,00000000;-1,68005657
-3,59720925;0,00000000;-1,68005657
-3,59700925;-0,04306102;-1,68005657
-3,59680925;0,00000000;-1,68005657
-3,59660925;0,04306102;-1,68005657
-3,59640925;0,04306102;-1,68005657
-3,59620925;0,04306102;-1,68005657
-3,59600925;0,00000000;-1,68005657
-3,59580925;0,04306102;-1,68005657
-3,59560925;0,00000000;-1,68005657
-3,59540925;0,04306102;-1,68005657
-3,59520925;0,00000000;-1,68005657
-3,59500925;0,00000000;-1,68005657
-3,59480925;0,00000000;-1,68005657
-3,59460925;0,00000000;-1,68005657
-3,59440925;0,00000000;-1,68005657
-3,59420925;0,04306102;-1,68005657
-3,59400925;0,00000000;-1,68005657
-3,59380925;0,00000000;-1,69721949
-3,59360925;0,00000000;-1,68005657
-3,59340925;0,04306102;-1,68005657
-3,59320925;0,00000000;-1,68005657
-3,59300925;0,00000000;-1,68005657
-3,59280925;0,04306102;-1,68005657
-3,59260925;0,00000000;-1,68005657
-3,59240925;0,00000000;-1,68005657
-3,59220925;0,00000000;-1,68005657
-3,59200925;0,00000000;-1,68005657
-3,59180925;0,00000000;-1,68005657
-3,59160925;0,00000000;-1,68005657
-3,59140925;0,00000000;-1,68005657
-3,59120925;0,04306102;-1,68005657
-3,59100925;0,04306102;-1,68005657
-3,59080925;0,00000000;-1,68005657
-3,59060925;0,00000000;-1,68005657
-3,59040925;0,00000000;-1,68005657
-3,59020925;0,00000000;-1,68005657
-3,59000925;0,00000000;-1,68005657
-3,58980925;0,00000000;-1,68005657
-3,58960925;-0,08627583;-1,68005657
-3,58940925;0,00000000;-1,68005657
-3,58920925;0,00000000;-1,68005657
-3,58900925;0,00000000;-1,68005657
-3,58880925;0,00000000;-1,68005657
-3,58860925;0,00000000;-1,68005657
-3,58840925;0,00000000;-1,68005657
-3,58820925;0,00000000;-1,68005657
-3,58800925;0,04306102;-1,68005657
-3,58780925;0,00000000;-1,68005657
-3,58760925;0,00000000;-1,68005657
-3,58740925;0,04306102;-1,68005657
-3,58720925;0,00000000;-1,68005657
-3,58700925;0,04306102;-1,68005657
-3,58680925;-0,04306102;-1,68005657
-3,58660925;0,00000000;-1,68005657
-3,58640925;0,00000000;-1,68005657
-3,58620925;0,04306102;-1,68005657
-3,58600925;0,00000000;-1,68005657
-3,58580925;0,00000000;-1,68005657
-3,58560925;0,00000000;-1,68005657
-3,58540925;-0,04306102;-1,68005657
-3,58520925;0,00000000;-1,68005657
-3,58500925;0,00000000;-1,68005657
-3,58480925;0,00000000;-1,68005657
-3,58460925;0,04306102;-1,68005657
-3,58440925;-0,04306102;-1,68005657
-3,58420925;0,00000000;-1,68005657
-3,58400925;0,00000000;-1,68005657
-3,58380925;0,00000000;-1,68005657
-3,58360925;0,00000000;-1,68005657
-3,58340925;0,00000000;-1,68005657
-3,58320925;0,00000000;-1,68005657
-3,58300925;0,00000000;-1,68005657
-3,58280925;0,00000000;-1,68005657
-3,58260925;0,00000000;-1,68005657
-3,58240925;0,04306102;-1,68005657
-3,58220925;0,00000000;-1,68005657
-3,58200925;0,00000000;-1,68005657
-3,58180925;0,00000000;-1,68005657
-3,58160925;0,00000000;-1,68005657
-3,58140925;0,00000000;-1,68005657
-3,58120925;0,04306102;-1,68005657
-3,58100925;0,00000000;-1,68005657
-3,58080925;0,00000000;-1,68005657
-3,58060925;0,04306102;-1,68005657
-3,58040925;0,04306102;-1,68005657
-3,58020925;0,00000000;-1,68005657
-3,58000925;0,04306102;-1,68005657
-3,57980925;0,00000000;-1,68005657
-3,57960925;0,00000000;-1,68005657
-3,57940925;0,00000000;-1,68005657
-3,57920925;0,00000000;-1,68005657
-3,57900925;0,00000000;-1,68005657
-3,57880925;0,00000000;-1,68005657
-3,57860925;0,00000000;-1,68005657
-3,57840925;0,00000000;-1,68005657
-3,57820925;0,00000000;-1,68005657
-3,57800925;0,04306102;-1,68005657
-3,57780925;-0,04306102;-1,68005657
