Time;Channel A;Channel B
-3,57741414;3,28001976;-0,01710138
-3,57721414;3,32323456;-0,01710138
-3,57701414;3,28001976;-0,01710138
-3,57681414;3,32323456;-0,01710138
-3,57661414;3,32323456;-0,01710138
-3,57641414;3,36629534;-0,01710138
-3,57621414;3,28001976;-0,01710138
-3,57601414;3,32323456;-0,01710138
-3,57581414;3,32323456;-0,01710138
-3,57561414;3,32323456;-0,01710138
-3,57541414;3,28001976;-0,01710138
-3,57521414;3,32323456;-0,01710138
-3,57501414;3,28001976;-0,01710138
-3,57481414;3,28001976;-0,01710138
-3,57461414;3,32323456;-0,01710138
-3,57441414;3,32323456;-0,01710138
-3,57421414;3,28001976;-0,01710138
-3,57401414;3,32323456;-0,00000000
-3,57381414;3,32323456;-0,01710138
-3,57361414;3,32323456;-0,01710138
-3,57341414;3,28001976;-0,01710138
-3,57321414;3,32323456;-0,00000000
-3,57301414;3,32323456;-0,01710138
-3,57281414;3,36629534;-0,01710138
-3,57261414;3,28001976;-0,01710138
-3,57241414;3,32323456;-0,01710138
-3,57221414;3,28001976;-0,01710138
-3,57201414;3,28001976;-0,01710138
-3,57181414;3,32323456;-0,01710138
-3,57161414;3,32323456;-0,01710138
-3,57141414;3,32323456;-0,01710138
-3,57121414;3,36629534;-0,00000000
-3,57101414;3,32323456;-0,00000000
-3,57081414;3,28001976;-0,01710138
-3,57061414;3,23695874;-0,01710138
-3,57041414;3,32323456;-0,00000000
-3,57021414;3,32323456;-0,00000000
-3,57001414;3,32323456;-0,01710138
-3,56981414;3,28001976;-0,01710138
-3,56961414;3,28001976;-0,00000000
-3,56941414;3,32323456;-0,01710138
-3,56921414;3,32323456;-0,01710138
-3,56901414;3,28001976;-0,01710138
-3,56881414;3,32323456;-0,01710138
-3,56861414;3,28001976;-0,01710138
-3,56841414;3,32323456;-0,00000000
-3,56821414;3,32323456;-0,01710138
-3,56801414;3,32323456;-0,01710138
-3,56781414;3,28001976;-0,01710138
-3,56761414;3,36629534;-0,01710138
-3,56741414;3,28001976;-0,00000000
-3,56721414;3,28001976;-0,01710138
-3,56701414;3,32323456;-0,01710138
-3,56681414;3,32323456;-0,01710138
-3,56661414;3,32323456;-0,01710138
-3,56641414;3,28001976;-0,01710138
-3,56621414;3,36629534;-0,01710138
-3,56601414;3,32323456;-0,01710138
-3,56581414;3,32323456;-0,01710138
-3,56561414;3,28001976;-0,00000000
-3,56541414;3,32323456;-0,00000000
-3,56521414;3,28001976;-0,01710138
-3,56501414;3,32323456;-0,00000000
-3,56481414;3,32323456;-0,01710138
-3,56461414;3,36629534;-0,01710138
-3,56441414;3,28001976;-0,01710138
-3,56421414;3,32323456;-0,00000000
-3,56401414;3,28001976;-0,01710138
-3,56381414;3,32323456;-0,01710138
-3,56361414;3,32323456;-0,01710138
-3,56341414;3,32323456;-0,01710138
-3,56321414;3,32323456;-0,01710138
-3,56301414;3,32323456;-0,01710138
-3,56281414;3,28001976;-0,00000000
-3,56261414;3,32323456;-0,01710138
-3,56241414;3,32323456;-0,00000000
-3,56221414;3,32323456;-0,01710138
-3,56201414;3,32323456;-0,00000000
-3,56181414;3,32323456;-0,01710138
-3,56161414;3,32323456;-0,01710138
-3,56141414;3,32323456;-0,01710138
-3,56121414;3,32323456;-0,01710138
-3,56101414;3,36629534;-0,01710138
-3,56081414;3,32323456;-0,01710138
-3,56061414;3,32323456;-0,01710138
-3,56041414;3,28001976;-0,01710138
-3,56021414;3,32323456;-0,01710138
-3,56001414;3,28001976;-0,01710138
-3,55981414;3,32323456;-0,01710138
-3,55961414;3,32323456;-0,01710138
-3,55941414;3,32323456;-0,00000000
-3,55921414;3,32323456;-0,01710138
-3,55901414;3,28001976;-0,01710138
-3,55881414;3,32323456;-0,01710138
-3,55861414;3,32323456;-0,01710138
-3,55841414;3,32323456;-0,01710138
-3,55821414;3,32323456;-0,01710138
-3,55801414;3,28001976;-0,01710138
-3,55781414;3,28001976;-0,01710138
-3,55761414;3,32323456;-0,01710138
-3,55741414;3,32323456;-0,01710138
-3,55721414;3,32323456;-0,01710138
-3,55701414;3,32323456;-0,01710138
-3,55681414;3,28001976;-0,01710138
-3,55661414;3,32323456;-0,01710138
-3,55641414;3,32323456;-0,01710138
-3,55621414;3,28001976;-0,01710138
-3,55601414;3,32323456;-0,01710138
-3,55581414;3,32323456;-0,01710138
-3,55561415;3,28001976;-0,01710138
-3,55541415;3,28001976;-0,01710138
-3,55521415;3,32323456;-0,01710138
-3,55501415;3,23695874;-0,01710138
-3,55481415;3,32323456;-0,01710138
-3,55461415;3,32323456;-0,01710138
-3,55441415;3,36629534;-0,01710138
-3,55421415;3,28001976;-0,00000000
-3,55401415;3,32323456;-0,01710138
-3,55381415;3,32323456;-0,01710138
-3,55361415;3,36629534;-0,01710138
-3,55341415;3,28001976;-0,01710138
-3,55321415;3,32323456;-0,01710138
-3,55301415;3,32323456;-0,01710138
-3,55281415;3,32323456;-0,01710138
-3,55261415;3,36629534;-0,01710138
-3,55241415;3,28001976;-0,01710138
-3,55221415;3,36629534;-0,01710138
-3,55201415;3,32323456;-0,00000000
-3,55181415;3,28001976;-0,01710138
-3,55161415;3,28001976;-0,01710138
-3,55141415;3,28001976;-0,01710138
-3,55121415;3,32323456;-0,01710138
-3,55101415;3,32323456;-0,01710138
-3,55081415;3,32323456;-0,01710138
-3,55061415;3,32323456;-0,01710138
-3,55041415;3,32323456;-0,01710138
-3,55021415;3,28001976;-0,01710138
-3,55001415;3,32323456;-0,01710138
-3,54981415;3,32323456;-0,01710138
-3,54961415;3,32323456;-0,00000000
-3,54941415;3,32323456;-0,01710138
-3,54921415;3,36629534;-0,01710138
-3,54901415;3,32323456;-0,01710138
-3,54881415;3,32323456;-0,01710138
-3,54861415;3,28001976;-0,01710138
-3,54841415;3,28001976;-0,01710138
-3,54821415;3,32323456;-0,01710138
-3,54801415;3,28001976;-0,01710138
-3,54781415;3,32323456;-0,01710138
-3,54761415;3,32323456;-0,01710138
-3,54741415;3,32323456;-0,01710138
-3,54721415;3,36629534;-0,01710138
-3,54701415;3,28001976;-0,01710138
-3,54681415;3,32323456;-0,01710138
-3,54661415;3,32323456;-0,01710138
-3,54641415;3,36629534;-0,01710138
-3,54621415;3,32323456;-0,01710138
-3,54601415;3,32323456;-0,00000000
-3,54581415;3,28001976;-0,00000000
-3,54561415;3,32323456;-0,01710138
-3,54541415;3,32323456;-0,01710138
-3,54521415;3,28001976;-0,01710138
-3,54501415;3,32323456;-0,01710138
-3,54481415;3,32323456;-0,01710138
-3,54461415;3,32323456;-0,01710138
-3,54441415;3,28001976;-0,00000000
-3,54421415;3,32323456;-0,01710138
-3,54401415;3,28001976;-0,01710138
-3,54381415;3,36629534;-0,01710138
-3,54361415;3,32323456;-0,01710138
-3,54341415;3,32323456;-0,01710138
-3,54321415;3,32323456;-0,01710138
-3,54301415;3,28001976;-0,01710138
-3,54281415;3,28001976;-0,01710138
-3,54261415;3,32323456;-0,01710138
-3,54241415;3,28001976;-0,01710138
-3,54221415;3,32323456;-0,01710138
-3,54201415;3,32323456;-0,01710138
-3,54181415;3,32323456;-0,01710138
-3,54161415;3,32323456;-0,01710138
-3,54141415;3,32323456;-0,01710138
-3,54121415;3,28001976;-0,01710138
-3,54101415;3,32323456;-0,01710138
-3,54081415;3,32323456;-0,01710138
-3,54061415;3,28001976;-0,01710138
-3,54041415;3,32323456;-0,01710138
-3,54021415;3,32323456;-0,01710138
-3,54001415;3,36629534;-0,01710138
-3,53981415;3,36629534;-0,01710138
-3,53961415;3,36629534;-0,01710138
-3,53941415;3,28001976;-0,01710138
-3,53921415;3,32323456;-0,01710138
-3,53901415;3,32323456;-0,01710138
-3,53881415;3,32323456;-0,01710138
-3,53861415;3,32323456;-0,01710138
-3,53841415;3,28001976;-0,01710138
-3,53821415;3,36629534;-0,01710138
-3,53801415;3,36629534;-0,01710138
-3,53781415;3,32323456;-0,01710138
-3,53761415;3,32323456;-0,01710138
-3,53741415;3,32323456;-0,01710138
-3,53721415;3,28001976;-0,00000000
-3,53701415;3,28001976;-0,01710138
-3,53681415;3,32323456;-0,01710138
-3,53661415;3,32323456;-0,00000000
-3,53641415;3,36629534;-0,00000000
-3,53621415;3,36629534;-0,01710138
-3,53601415;3,28001976;-0,01710138
-3,53581415;3,32323456;-0,01710138
-3,53561415;3,36629534;-0,01710138
-3,53541415;3,32323456;-0,01710138
-3,53521415;3,32323456;-0,01710138
-3,53501415;3,28001976;-0,01710138
-3,53481415;3,36629534;-0,01710138
-3,53461415;3,36629534;-0,01710138
-3,53441415;3,32323456;-0,01710138
-3,53421415;3,28001976;-0,01710138
-3,53401415;3,32323456;-0,01710138
-3,53381415;3,32323456;-0,01710138
-3,53361415;3,28001976;-0,01710138
-3,53341415;3,32323456;-0,00000000
-3,53321415;3,32323456;-0,01710138
-3,53301415;3,32323456;-0,01710138
-3,53281415;3,28001976;-0,00000000
-3,53261415;3,32323456;-0,01710138
-3,53241415;3,23695874;-0,01710138
-3,53221415;3,32323456;-0,01710138
-3,53201415;3,28001976;-0,01710138
-3,53181415;3,32323456;-0,01710138
-3,53161415;3,32323456;-0,01710138
-3,53141415;3,32323456;-0,01710138
-3,53121415;3,23695874;-0,01710138
-3,53101415;3,28001976;-0,01710138
-3,53081415;3,32323456;-0,01710138
-3,53061415;3,32323456;-0,01710138
-3,53041415;3,32323456;-0,01710138
-3,53021415;3,32323456;-0,01710138
-3,53001415;3,32323456;-0,01710138
-3,52981415;3,28001976;-0,01710138
-3,52961415;3,28001976;-0,01710138
-3,52941415;3,28001976;-0,01710138
-3,52921415;3,28001976;-0,01710138
-3,52901415;3,32323456;-0,01710138
-3,52881415;3,32323456;-0,01710138
-3,52861415;3,32323456;-0,01710138
-3,52841415;3,32323456;-0,01710138
-3,52821415;3,32323456;-0,00000000
-3,52801415;3,32323456;-0,01710138
-3,52781415;3,32323456;-0,01710138
-3,52761415;3,28001976;-0,00000000
-3,52741415;3,32323456;-0,01710138
-3,52721415;3,36629534;-0,01710138
-3,52701415;3,28001976;-0,01710138
-3,52681415;3,28001976;-0,01710138
-3,52661415;3,28001976;-0,01710138
-3,52641415;3,32323456;-0,01710138
-3,52621415;3,32323456;-0,01710138
-3,52601415;3,32323456;-0,01710138
-3,52581415;3,36629534;-0,01710138
-3,52561415;3,32323456;-0,01710138
-3,52541415;3,28001976;-0,01710138
-3,52521415;3,32323456;-0,00000000
-3,52501415;3,32323456;-0,00000000
-3,52481415;3,28001976;-0,00000000
-3,52461415;3,32323456;-0,01710138
-3,52441415;3,32323456;-0,01710138
-3,52421415;3,23695874;-0,00000000
-3,52401415;3,28001976;-0,00000000
-3,52381415;3,23695874;-0,01710138
-3,52361415;3,28001976;-0,01710138
-3,52341415;3,28001976;-0,01710138
-3,52321415;3,32323456;-0,00000000
-3,52301415;3,32323456;-0,01710138
-3,52281415;3,32323456;-0,01710138
-3,52261415;3,32323456;-0,00000000
-3,52241415;3,32323456;-0,00000000
-3,52221415;3,36629534;-0,01710138
-3,52201415;3,36629534;-0,01710138
-3,52181415;3,32323456;-0,01710138
-3,52161415;3,28001976;-0,01710138
-3,52141415;3,28001976;-0,01710138
-3,52121415;3,32323456;-0,01710138
-3,52101415;3,28001976;-0,01710138
-3,52081415;3,28001976;-0,01710138
-3,52061415;3,32323456;-0,01710138
-3,52041415;3,36629534;-0,01710138
-3,52021415;3,32323456;-0,01710138
-3,52001415;3,32323456;-0,01710138
-3,51981415;3,32323456;-0,01710138
-3,51961415;3,32323456;-0,01710138
-3,51941415;3,32323456;-0,01710138
-3,51921415;3,36629534;-0,01710138
-3,51901415;3,32323456;-0,03426427
-3,51881415;3,32323456;-0,01710138
-3,51861415;3,32323456;-0,01710138
-3,51841415;3,32323456;-0,01710138
-3,51821415;3,28001976;-0,01710138
-3,51801415;3,36629534;-0,01710138
-3,51781415;3,36629534;-0,01710138
-3,51761415;3,28001976;-0,01710138
-3,51741415;3,36629534;-0,01710138
-3,51721415;3,28001976;-0,01710138
-3,51701415;3,32323456;-0,01710138
-3,51681415;3,32323456;-0,01710138
-3,51661415;3,28001976;-0,01710138
-3,51641415;3,32323456;-0,01710138
-3,51621415;3,28001976;-0,01710138
-3,51601415;3,28001976;-0,01710138
-3,51581415;3,32323456;-0,01710138
-3,51561415;3,32323456;-0,01710138
-3,51541415;3,32323456;-0,01710138
-3,51521415;3,32323456;-0,01710138
-3,51501415;3,32323456;-0,01710138
-3,51481415;3,32323456;-0,01710138
-3,51461415;3,32323456;-0,01710138
-3,51441415;3,32323456;-0,01710138
-3,51421415;3,28001976;-0,01710138
-3,51401415;3,32323456;-0,01710138
-3,51381415;3,32323456;-0,01710138
-3,51361415;3,28001976;-0,01710138
-3,51341415;3,32323456;-0,01710138
-3,51321415;3,32323456;-0,01710138
-3,51301415;3,28001976;-0,01710138
-3,51281415;3,32323456;-0,01710138
-3,51261415;3,32323456;-0,01710138
-3,51241415;3,32323456;-0,01710138
-3,51221415;3,32323456;-0,01710138
-3,51201415;3,28001976;-0,01710138
-3,51181415;3,32323456;-0,01710138
-3,51161415;3,36629534;-0,01710138
-3,51141415;3,32323456;-0,01710138
-3,51121415;3,32323456;-0,01710138
-3,51101415;3,32323456;-0,01710138
-3,51081415;3,32323456;-0,00000000
-3,51061415;3,32323456;-0,01710138
-3,51041415;3,28001976;-0,01710138
-3,51021415;3,28001976;-0,01710138
-3,51001415;3,32323456;-0,01710138
-3,50981415;3,28001976;-0,01710138
-3,50961415;3,28001976;-0,01710138
-3,50941415;3,36629534;-0,01710138
-3,50921415;3,32323456;-0,01710138
-3,50901415;3,36629534;-0,01710138
-3,50881415;3,28001976;-0,00000000
-3,50861415;3,28001976;-0,01710138
-3,50841415;3,32323456;-0,01710138
-3,50821415;3,28001976;-0,01710138
-3,50801415;3,28001976;-0,00000000
-3,50781415;3,32323456;-0,01710138
-3,50761415;3,32323456;-0,01710138
-3,50741415;3,32323456;-0,01710138
-3,50721415;3,36629534;-0,01710138
-3,50701415;3,32323456;-0,01710138
-3,50681415;3,32323456;-0,01710138
-3,50661415;3,28001976;-0,01710138
-3,50641415;3,28001976;-0,01710138
-3,50621415;3,32323456;-0,01710138
-3,50601415;3,32323456;-0,01710138
-3,50581415;3,32323456;-0,01710138
-3,50561415;3,32323456;-0,01710138
-3,50541415;3,28001976;-0,01710138
-3,50521415;3,32323456;-0,01710138
-3,50501415;3,28001976;-0,01710138
-3,50481415;3,32323456;-0,01710138
-3,50461415;3,36629534;-0,01710138
-3,50441415;3,32323456;-0,01710138
-3,50421415;3,28001976;-0,01710138
-3,50401415;3,32323456;-0,01710138
-3,50381415;3,36629534;-0,01710138
-3,50361415;3,36629534;-0,01710138
-3,50341415;3,32323456;-0,01710138
-3,50321415;3,32323456;-0,01710138
-3,50301415;3,32323456;-0,01710138
-3,50281415;3,36629534;-0,01710138
-3,50261415;3,32323456;-0,01710138
-3,50241415;3,32323456;-0,01710138
-3,50221415;3,28001976;-0,00000000
-3,50201415;3,36629534;-0,01710138
-3,50181415;3,32323456;-0,01710138
-3,50161415;3,32323456;-0,01710138
-3,50141415;3,28001976;-0,01710138
-3,50121415;3,32323456;-0,00000000
-3,50101415;3,32323456;-0,01710138
-3,50081415;3,32323456;-0,01710138
-3,50061415;3,32323456;-0,01710138
-3,50041415;3,28001976;-0,01710138
-3,50021415;3,28001976;-0,01710138
-3,50001415;3,32323456;-0,01710138
-3,49981415;3,36629534;-0,01710138
-3,49961415;3,28001976;-0,01710138
-3,49941415;3,36629534;-0,01710138
-3,49921415;3,36629534;-0,01710138
-3,49901415;3,28001976;-0,01710138
-3,49881415;3,32323456;-0,01710138
-3,49861415;3,32323456;-0,01710138
-3,49841415;3,32323456;-0,01710138
-3,49821415;3,32323456;-0,01710138
-3,49801415;3,32323456;-0,01710138
-3,49781415;3,36629534;-0,01710138
-3,49761415;3,32323456;-0,01710138
-3,49741415;3,32323456;-0,01710138
-3,49721415;3,28001976;-0,01710138
-3,49701415;3,32323456;-0,01710138
-3,49681415;3,32323456;-0,01710138
-3,49661415;3,36629534;-0,01710138
-3,49641415;3,32323456;-0,01710138
-3,49621415;3,32323456;-0,01710138
-3,49601415;3,28001976;-0,01710138
-3,49581415;3,28001976;-0,01710138
-3,49561415;3,32323456;-0,01710138
-3,49541415;3,32323456;-0,01710138
-3,49521415;3,32323456;-0,01710138
-3,49501415;3,32323456;-0,01710138
-3,49481415;3,32323456;-0,01710138
-3,49461415;3,32323456;-0,01710138
-3,49441415;3,32323456;-0,01710138
-3,49421415;3,32323456;-0,01710138
-3,49401415;3,28001976;-0,01710138
-3,49381415;3,32323456;-0,01710138
-3,49361415;3,32323456;-0,01710138
-3,49341415;3,32323456;-0,01710138
-3,49321415;3,32323456;-0,01710138
-3,49301415;3,32323456;-0,01710138
-3,49281415;3,32323456;-0,01710138
-3,49261415;3,36629534;-0,01710138
-3,49241415;3,36629534;-0,01710138
-3,49221415;3,28001976;-0,00000000
-3,49201415;3,32323456;-0,01710138
-3,49181415;3,36629534;-0,01710138
-3,49161415;3,32323456;-0,01710138
-3,49141415;3,32323456;-0,01710138
-3,49121415;3,28001976;-0,01710138
-3,49101415;3,32323456;-0,01710138
-3,49081415;3,32323456;-0,01710138
-3,49061415;3,32323456;-0,01710138
-3,49041415;3,36629534;-0,01710138
-3,49021415;3,32323456;-0,01710138
-3,49001415;3,32323456;-0,01710138
-3,48981415;3,28001976;-0,01710138
-3,48961415;3,32323456;-0,01710138
-3,48941415;3,23695874;-0,00000000
-3,48921415;3,32323456;-0,01710138
-3,48901415;3,28001976;-0,01710138
-3,48881415;3,32323456;-0,00000000
-3,48861415;3,32323456;-0,01710138
-3,48841415;3,32323456;-0,01710138
-3,48821415;3,32323456;-0,00000000
-3,48801415;3,32323456;-0,01710138
-3,48781415;3,32323456;-0,01710138
-3,48761415;3,32323456;-0,01710138
-3,48741415;3,28001976;-0,01710138
-3,48721415;3,32323456;-0,01710138
-3,48701415;3,32323456;-0,01710138
-3,48681415;3,36629534;-0,01710138
-3,48661415;3,28001976;-0,01710138
-3,48641415;3,23695874;-0,01710138
-3,48621415;3,36629534;-0,01710138
-3,48601415;3,32323456;-0,01710138
-3,48581415;3,32323456;-0,01710138
-3,48561415;3,36629534;-0,01710138
-3,48541415;3,36629534;-0,00000000
-3,48521415;3,32323456;-0,01710138
-3,48501415;3,36629534;-0,00000000
-3,48481415;3,32323456;-0,01710138
-3,48461415;3,28001976;-0,01710138
-3,48441415;3,32323456;-0,01710138
-3,48421415;3,28001976;-0,01710138
-3,48401415;3,32323456;-0,01710138
-3,48381415;3,28001976;-0,01710138
-3,48361415;3,32323456;-0,01710138
-3,48341415;3,28001976;-0,01710138
-3,48321415;3,32323456;-0,01710138
-3,48301415;3,32323456;-0,01710138
-3,48281415;3,32323456;-0,00000000
-3,48261415;3,28001976;-0,01710138
-3,48241415;3,32323456;-0,01710138
-3,48221415;3,32323456;-0,01710138
-3,48201415;3,32323456;-0,01710138
-3,48181415;3,32323456;-0,01710138
-3,48161415;3,36629534;-0,01710138
-3,48141415;3,28001976;-0,01710138
-3,48121415;3,32323456;-0,01710138
-3,48101415;3,28001976;-0,01710138
-3,48081415;3,32323456;-0,01710138
-3,48061415;3,32323456;-0,01710138
-3,48041415;3,32323456;-0,01710138
-3,48021415;3,32323456;-0,01710138
-3,48001415;3,32323456;-0,00000000
-3,47981415;3,36629534;-0,01710138
-3,47961415;3,32323456;-0,01710138
-3,47941415;3,28001976;-0,01710138
-3,47921415;3,32323456;-0,01710138
-3,47901415;3,28001976;-0,01710138
-3,47881415;3,32323456;-0,01710138
-3,47861415;3,28001976;-0,00000000
-3,47841415;3,32323456;-0,01710138
-3,47821415;3,28001976;-0,01710138
-3,47801415;3,28001976;-0,01710138
-3,47781415;3,32323456;-0,01710138
-3,47761415;3,28001976;-0,01710138
-3,47741415;3,32323456;-0,01710138
-3,47721415;3,32323456;-0,00000000
-3,47701415;3,32323456;-0,01710138
-3,47681415;3,36629534;-0,01710138
-3,47661415;3,28001976;-0,01710138
-3,47641415;3,32323456;-0,01710138
-3,47621415;3,32323456;-0,01710138
-3,47601415;3,32323456;-0,01710138
-3,47581415;3,28001976;-0,01710138
-3,47561415;3,32323456;-0,01710138
-3,47541415;3,28001976;-0,01710138
-3,47521415;3,32323456;-0,00000000
-3,47501415;3,32323456;-0,01710138
-3,47481415;3,28001976;-0,01710138
-3,47461415;3,32323456;-0,01710138
-3,47441415;3,36629534;-0,01710138
-3,47421415;3,32323456;-0,01710138
-3,47401415;3,32323456;-0,01710138
-3,47381415;3,32323456;-0,01710138
-3,47361415;3,36629534;-0,01710138
-3,47341415;3,32323456;-0,01710138
-3,47321415;3,32323456;-0,01710138
-3,47301415;3,28001976;-0,01710138
-3,47281415;3,32323456;-0,01710138
-3,47261415;3,32323456;-0,01710138
-3,47241415;3,32323456;-0,01710138
-3,47221415;3,32323456;-0,00000000
-3,47201415;3,28001976;-0,01710138
-3,47181415;3,32323456;-0,01710138
-3,47161415;3,36629534;-0,00000000
-3,47141415;3,32323456;-0,01710138
-3,47121415;3,32323456;-0,01710138
-3,47101415;3,32323456;-0,01710138
-3,47081415;3,32323456;-0,01710138
-3,47061415;3,32323456;-0,01710138
-3,47041415;3,28001976;-0,00000000
-3,47021415;3,28001976;-0,01710138
-3,47001415;3,32323456;-0,01710138
-3,46981415;3,32323456;-0,01710138
-3,46961415;3,32323456;-0,01710138
-3,46941415;3,32323456;-0,01710138
-3,46921415;3,32323456;-0,01710138
-3,46901415;3,28001976;-0,01710138
-3,46881415;3,32323456;-0,01710138
-3,46861415;3,32323456;-0,01710138
-3,46841415;3,32323456;-0,01710138
-3,46821415;3,28001976;-0,01710138
-3,46801415;3,32323456;-0,01710138
-3,46781415;3,32323456;-0,01710138
-3,46761415;3,28001976;-0,00000000
-3,46741415;3,28001976;-0,01710138
-3,46721415;3,32323456;-0,01710138
-3,46701415;3,32323456;-0,01710138
-3,46681415;3,28001976;-0,00000000
-3,46661415;3,32323456;-0,00000000
-3,46641415;3,36629534;-0,01710138
-3,46621415;3,32323456;-0,01710138
-3,46601415;3,32323456;-0,00000000
-3,46581415;3,32323456;-0,01710138
-3,46561415;3,28001976;-0,01710138
-3,46541415;3,28001976;-0,01710138
-3,46521415;3,32323456;-0,00000000
-3,46501415;3,28001976;-0,01710138
-3,46481415;3,32323456;-0,01710138
-3,46461415;3,32323456;-0,01710138
-3,46441415;3,32323456;-0,01710138
-3,46421415;3,28001976;-0,01710138
-3,46401415;3,32323456;-0,00000000
-3,46381415;3,36629534;-0,00000000
-3,46361415;3,36629534;-0,01710138
-3,46341415;3,28001976;-0,01710138
-3,46321415;3,32323456;-0,01710138
-3,46301415;3,32323456;-0,01710138
-3,46281415;3,32323456;-0,01710138
-3,46261415;3,28001976;-0,01710138
-3,46241415;3,32323456;-0,01710138
-3,46221415;3,32323456;-0,00000000
-3,46201415;3,28001976;-0,01710138
-3,46181415;3,28001976;-0,01710138
-3,46161415;3,36629534;-0,01710138
-3,46141415;3,28001976;-0,01710138
-3,46121415;3,32323456;-0,01710138
-3,46101415;3,32323456;-0,01710138
-3,46081415;3,32323456;-0,01710138
