Time;Channel A;Channel B
(ms);(V);(V)

10,09498528;3,32323456;-0,01710138
10,09518528;3,32323456;-0,01710138
10,09538528;3,32323456;-0,01710138
10,09558528;3,28001976;-0,01710138
10,09578528;3,32323456;-0,01710138
10,09598528;3,32323456;-0,01710138
10,09618528;3,32323456;-0,01710138
10,09638528;3,28001976;-0,01710138
10,09658528;3,28001976;-0,01710138
10,09678528;3,32323456;-0,01710138
10,09698528;3,28001976;-0,01710138
10,09718528;3,32323456;-0,01710138
10,09738528;3,32323456;-0,01710138
10,09758528;3,32323456;-0,01710138
10,09778528;3,36629534;-0,01710138
10,09798528;3,32323456;-0,01710138
10,09818528;3,32323456;-0,01710138
10,09838528;3,32323456;-0,01710138
10,09858528;3,32323456;-0,01710138
10,09878528;3,32323456;-0,01710138
10,09898528;3,32323456;-0,01710138
10,09918528;3,28001976;-0,01710138
10,09938528;3,32323456;-0,01710138
10,09958528;3,32323456;-0,01710138
10,09978528;3,28001976;-0,01710138
10,09998528;3,32323456;-0,01710138
10,10018528;3,32323456;-0,01710138
10,10038528;3,32323456;-0,01710138
10,10058528;3,28001976;-0,01710138
10,10078528;3,32323456;-0,01710138
10,10098528;3,32323456;-0,01710138
10,10118528;3,23695874;-0,01710138
10,10138528;3,28001976;-0,01710138
10,10158528;3,28001976;-0,01710138
10,10178528;3,28001976;-0,01710138
10,10198528;3,36629534;-0,01710138
10,10218528;3,32323456;-0,01710138
10,10238528;3,36629534;-0,01710138
10,10258528;3,32323456;-0,01710138
10,10278528;3,32323456;-0,01710138
10,10298528;3,32323456;-0,01710138
10,10318528;3,28001976;-0,01710138
10,10338528;3,32323456;-0,01710138
10,10358528;3,32323456;-0,01710138
10,10378528;3,32323456;-0,01710138
10,10398528;3,32323456;-0,01710138
10,10418528;3,32323456;-0,01710138
10,10438528;3,28001976;-0,01710138
10,10458528;3,28001976;-0,01710138
10,10478528;3,32323456;-0,01710138
10,10498528;3,32323456;-0,01710138
10,10518528;3,28001976;-0,01710138
10,10538528;3,32323456;-0,01710138
10,10558528;3,32323456;-0,01710138
10,10578528;3,32323456;-0,01710138
10,10598528;3,28001976;-0,01710138
10,10618528;3,32323456;-0,01710138
10,10638528;3,32323456;-0,00000000
10,10658528;3,32323456;-0,01710138
10,10678528;3,32323456;-0,01710138
10,10698528;3,32323456;-0,01710138
10,10718528;3,32323456;-0,01710138
10,10738528;3,32323456;-0,01710138
10,10758528;3,32323456;-0,01710138
10,10778528;3,32323456;-0,01710138
10,10798528;3,28001976;-0,01710138
10,10818528;3,32323456;-0,00000000
10,10838528;3,28001976;-0,01710138
10,10858528;3,32323456;-0,01710138
10,10878528;3,36629534;-0,01710138
10,10898528;3,32323456;-0,01710138
10,10918528;3,32323456;-0,01710138
10,10938528;3,32323456;-0,01710138
