Time;Channel A;Channel B
(ms);(V);(V)

-3,60021833;0,00000000;-1,69721949
-3,60001833;0,00000000;-1,69721949
-3,59981833;0,00000000;-1,69721949
-3,59961833;0,04306102;-1,69721949
-3,59941833;0,00000000;-1,69721949
-3,59921833;0,00000000;-1,69721949
-3,59901833;0,00000000;-1,69721949
-3,59881833;0,00000000;-1,69721949
-3,59861833;0,00000000;-1,69721949
-3,59841833;0,04306102;-1,68005657
-3,59821833;-0,04306102;-1,69721949
-3,59801833;0,00000000;-1,68005657
-3,59781833;0,00000000;-1,69721949
-3,59761833;0,00000000;-1,69721949
-3,59741833;0,00000000;-1,69721949
-3,59721833;0,00000000;-1,69721949
-3,59701833;0,04306102;-1,69721949
-3,59681833;0,04306102;-1,69721949
-3,59661833;0,00000000;-1,69721949
-3,59641833;0,00000000;-1,69721949
-3,59621833;0,00000000;-1,69721949
-3,59601833;0,00000000;-1,69721949
-3,59581833;0,00000000;-1,69721949
-3,59561833;0,00000000;-1,69721949
-3,59541833;0,00000000;-1,69721949
-3,59521833;0,00000000;-1,68005657
-3,59501833;0,00000000;-1,69721949
-3,59481833;0,00000000;-1,69721949
-3,59461833;-0,04306102;-1,69721949
-3,59441833;0,00000000;-1,69721949
-3,59421833;-0,04306102;-1,69721949
-3,59401833;0,04306102;-1,68005657
-3,59381833;0,04306102;-1,69721949
-3,59361833;0,00000000;-1,69721949
-3,59341833;0,00000000;-1,68005657
-3,59321833;0,00000000;-1,69721949
-3,59301833;-0,04306102;-1,69721949
-3,59281833;0,04306102;-1,69721949
-3,59261833;0,04306102;-1,69721949
-3,59241833;0,00000000;-1,69721949
-3,59221833;0,00000000;-1,69721949
-3,59201833;0,00000000;-1,68005657
-3,59181833;0,00000000;-1,68005657
-3,59161833;0,00000000;-1,69721949
-3,59141833;0,00000000;-1,68005657
-3,59121833;0,00000000;-1,69721949
-3,59101833;0,04306102;-1,69721949
-3,59081833;0,04306102;-1,68005657
-3,59061833;-0,04306102;-1,68005657
-3,59041833;0,04306102;-1,69721949
-3,59021833;0,00000000;-1,69721949
-3,59001833;0,00000000;-1,69721949
-3,58981833;0,00000000;-1,69721949
-3,58961833;0,00000000;-1,69721949
-3,58941833;0,00000000;-1,69721949
-3,58921833;0,04306102;-1,69721949
-3,58901833;-0,04306102;-1,69721949
-3,58881833;0,00000000;-1,69721949
-3,58861833;0,00000000;-1,68005657
-3,58841833;0,04306102;-1,69721949
-3,58821833;0,00000000;-1,68005657
-3,58801833;0,00000000;-1,68005657
-3,58781833;0,00000000;-1,69721949
-3,58761833;0,00000000;-1,69721949
-3,58741833;0,00000000;-1,69721949
-3,58721833;0,00000000;-1,69721949
-3,58701833;0,04306102;-1,69721949
-3,58681833;0,04306102;-1,69721949
-3,58661833;0,00000000;-1,69721949
-3,58641833;0,04306102;-1,69721949
-3,58621833;0,00000000;-1,69721949
-3,58601833;0,00000000;-1,69721949
-3,58581833;0,00000000;-1,69721949
-3,58561833;0,04306102;-1,68005657
-3,58541833;0,04306102;-1,69721949
-3,58521833;-0,04306102;-1,68005657
-3,58501833;0,04306102;-1,68005657
-3,58481833;0,00000000;-1,69721949
-3,58461833;0,00000000;-1,69721949
-3,58441833;0,00000000;-1,68005657
-3,58421833;0,00000000;-1,69721949
-3,58401833;0,00000000;-1,69721949
-3,58381833;0,00000000;-1,69721949
-3,58361833;0,00000000;-1,69721949
-3,58341833;0,00000000;-1,69721949
-3,58321833;0,00000000;-1,69721949
-3,58301833;0,00000000;-1,69721949
-3,58281833;0,00000000;-1,69721949
-3,58261833;0,00000000;-1,69721949
-3,58241833;0,00000000;-1,69721949
-3,58221833;0,00000000;-1,69721949
-3,58201833;-0,04306102;-1,69721949
-3,58181833;0,00000000;-1,69721949
-3,58161833;0,00000000;-1,69721949
-3,58141833;0,00000000;-1,69721949
-3,58121833;0,00000000;-1,69721949
-3,58101833;0,00000000;-1,69721949
-3,58081833;0,00000000;-1,69721949
-3,58061833;0,00000000;-1,69721949
-3,58041833;0,04306102;-1,69721949
-3,58021833;0,04306102;-1,69721949
-3,58001833;0,04306102;-1,69721949
-3,57981833;0,04306102;-1,69721949
-3,57961833;0,00000000;-1,69721949
-3,57941833;0,00000000;-1,69721949
-3,57921833;-0,04306102;-1,69721949
-3,57901833;0,04306102;-1,69721949
-3,57881833;0,00000000;-1,69721949
-3,57861833;0,04306102;-1,69721949
-3,57841833;0,00000000;-1,69721949
-3,57821833;0,00000000;-1,68005657
-3,57801833;-0,04306102;-1,68005657
-3,57781833;0,00000000;-1,69721949
