Time;Channel A;Channel B
(ms);(V);(V)

-3,60020949;0,04306102;-1,68005657
-3,60000949;0,00000000;-1,68005657
-3,59980949;0,00000000;-1,68005657
-3,59960949;0,00000000;-1,68005657
-3,59940949;0,00000000;-1,68005657
-3,59920949;0,00000000;-1,68005657
-3,59900949;0,00000000;-1,68005657
-3,59880949;0,00000000;-1,68005657
-3,59860949;0,04306102;-1,68005657
-3,59840949;0,00000000;-1,68005657
-3,59820949;0,00000000;-1,68005657
-3,59800949;0,00000000;-1,68005657
-3,59780949;0,00000000;-1,68005657
-3,59760949;0,00000000;-1,68005657
-3,59740949;0,00000000;-1,68005657
-3,59720949;0,00000000;-1,68005657
-3,59700949;0,00000000;-1,68005657
-3,59680949;0,04306102;-1,68005657
-3,59660949;0,00000000;-1,68005657
-3,59640949;0,00000000;-1,68005657
-3,59620949;0,00000000;-1,68005657
-3,59600949;0,04306102;-1,68005657
-3,59580949;0,00000000;-1,68005657
-3,59560949;0,04306102;-1,68005657
-3,59540949;0,00000000;-1,68005657
-3,59520949;0,00000000;-1,68005657
-3,59500949;0,00000000;-1,68005657
-3,59480949;0,00000000;-1,68005657
-3,59460949;0,00000000;-1,68005657
-3,59440949;-0,04306102;-1,68005657
-3,59420949;0,00000000;-1,68005657
-3,59400949;0,04306102;-1,68005657
-3,59380949;0,04306102;-1,68005657
-3,59360949;0,00000000;-1,68005657
-3,59340949;0,00000000;-1,68005657
-3,59320949;0,00000000;-1,68005657
-3,59300949;0,00000000;-1,68005657
-3,59280949;0,04306102;-1,68005657
-3,59260949;0,00000000;-1,68005657
-3,59240949;0,00000000;-1,68005657
-3,59220949;-0,04306102;-1,68005657
-3,59200949;0,00000000;-1,66289377
-3,59180949;0,04306102;-1,68005657
-3,59160949;0,00000000;-1,68005657
-3,59140949;0,00000000;-1,68005657
-3,59120949;-0,04306102;-1,68005657
-3,59100949;0,00000000;-1,68005657
-3,59080949;0,00000000;-1,68005657
-3,59060949;0,00000000;-1,68005657
-3,59040949;0,00000000;-1,68005657
-3,59020949;0,08627583;-1,68005657
-3,59000949;0,00000000;-1,68005657
-3,58980949;0,04306102;-1,68005657
-3,58960949;-0,04306102;-1,68005657
-3,58940949;0,04306102;-1,68005657
-3,58920949;0,00000000;-1,68005657
-3,58900949;0,00000000;-1,68005657
-3,58880949;0,00000000;-1,68005657
-3,58860949;0,04306102;-1,68005657
-3,58840949;0,00000000;-1,68005657
-3,58820949;0,00000000;-1,68005657
-3,58800949;0,00000000;-1,68005657
-3,58780949;0,00000000;-1,68005657
-3,58760949;-0,04306102;-1,68005657
-3,58740949;0,00000000;-1,68005657
-3,58720949;0,00000000;-1,68005657
-3,58700949;0,04306102;-1,68005657
-3,58680949;0,00000000;-1,68005657
-3,58660949;0,04306102;-1,68005657
-3,58640949;0,00000000;-1,68005657
-3,58620949;0,00000000;-1,68005657
-3,58600949;-0,04306102;-1,68005657
-3,58580949;0,04306102;-1,68005657
-3,58560949;0,00000000;-1,68005657
-3,58540949;0,00000000;-1,68005657
-3,58520949;0,00000000;-1,68005657
-3,58500949;0,00000000;-1,68005657
-3,58480949;0,00000000;-1,68005657
-3,58460949;0,00000000;-1,68005657
-3,58440949;0,00000000;-1,68005657
-3,58420949;0,00000000;-1,68005657
-3,58400949;-0,04306102;-1,68005657
-3,58380949;0,04306102;-1,68005657
-3,58360949;0,04306102;-1,68005657
-3,58340949;0,00000000;-1,66289377
-3,58320949;0,00000000;-1,68005657
-3,58300949;0,04306102;-1,68005657
-3,58280949;0,00000000;-1,68005657
-3,58260949;0,00000000;-1,68005657
-3,58240949;-0,04306102;-1,68005657
-3,58220949;0,00000000;-1,68005657
-3,58200949;0,00000000;-1,68005657
-3,58180949;0,00000000;-1,68005657
-3,58160949;0,04306102;-1,68005657
-3,58140949;0,00000000;-1,68005657
-3,58120949;0,00000000;-1,68005657
-3,58100949;0,00000000;-1,68005657
-3,58080949;0,00000000;-1,68005657
-3,58060949;0,04306102;-1,68005657
-3,58040949;0,04306102;-1,68005657
-3,58020949;0,00000000;-1,68005657
-3,58000949;0,00000000;-1,68005657
-3,57980949;0,00000000;-1,68005657
-3,57960949;0,00000000;-1,68005657
-3,57940949;0,04306102;-1,68005657
-3,57920949;0,00000000;-1,68005657
-3,57900949;0,00000000;-1,68005657
-3,57880949;0,00000000;-1,68005657
-3,57860949;0,00000000;-1,68005657
-3,57840949;0,00000000;-1,68005657
-3,57820949;0,00000000;-1,68005657
-3,57800949;0,00000000;-1,68005657
-3,57780949;0,00000000;-1,68005657
