Time;Channel A;Channel B
(ms);(V);(V)

-3,60037107;-0,04306102;-1,68005657
-3,60017107;0,00000000;-1,68005657
-3,59997107;-0,04306102;-1,68005657
-3,59977107;0,00000000;-1,68005657
-3,59957107;0,00000000;-1,68005657
-3,59937107;0,00000000;-1,68005657
-3,59917107;0,04306102;-1,68005657
-3,59897107;0,08627583;-1,68005657
-3,59877107;0,04306102;-1,68005657
-3,59857107;0,00000000;-1,68005657
-3,59837107;0,00000000;-1,68005657
-3,59817107;0,00000000;-1,69721949
-3,59797107;0,00000000;-1,68005657
-3,59777107;0,00000000;-1,68005657
-3,59757107;0,00000000;-1,68005657
-3,59737107;0,00000000;-1,68005657
-3,59717107;0,00000000;-1,68005657
-3,59697107;0,00000000;-1,68005657
-3,59677107;0,00000000;-1,68005657
-3,59657107;0,00000000;-1,68005657
-3,59637107;0,04306102;-1,68005657
-3,59617107;0,00000000;-1,68005657
-3,59597107;0,00000000;-1,68005657
-3,59577107;0,00000000;-1,69721949
-3,59557107;0,00000000;-1,68005657
-3,59537107;-0,04306102;-1,68005657
-3,59517107;0,04306102;-1,68005657
-3,59497107;0,00000000;-1,68005657
-3,59477107;0,00000000;-1,68005657
-3,59457107;0,00000000;-1,68005657
-3,59437107;0,00000000;-1,68005657
-3,59417107;-0,04306102;-1,68005657
-3,59397107;-0,04306102;-1,68005657
-3,59377107;0,00000000;-1,68005657
-3,59357107;0,00000000;-1,68005657
-3,59337107;0,00000000;-1,69721949
-3,59317107;0,00000000;-1,69721949
-3,59297107;0,00000000;-1,68005657
-3,59277107;0,00000000;-1,68005657
-3,59257107;-0,04306102;-1,68005657
-3,59237107;0,04306102;-1,68005657
-3,59217107;0,00000000;-1,68005657
-3,59197107;-0,04306102;-1,68005657
-3,59177107;0,00000000;-1,68005657
-3,59157107;0,00000000;-1,68005657
-3,59137107;0,00000000;-1,68005657
-3,59117107;0,04306102;-1,68005657
-3,59097107;0,00000000;-1,68005657
-3,59077107;0,00000000;-1,68005657
-3,59057107;0,00000000;-1,68005657
-3,59037107;0,00000000;-1,68005657
-3,59017107;-0,04306102;-1,68005657
-3,58997107;0,04306102;-1,68005657
-3,58977107;0,00000000;-1,68005657
-3,58957107;0,04306102;-1,68005657
-3,58937107;0,00000000;-1,68005657
-3,58917107;0,04306102;-1,68005657
-3,58897107;0,04306102;-1,68005657
-3,58877107;0,00000000;-1,68005657
-3,58857107;0,00000000;-1,68005657
-3,58837107;0,00000000;-1,68005657
-3,58817107;0,00000000;-1,68005657
-3,58797107;0,00000000;-1,68005657
-3,58777107;0,00000000;-1,68005657
-3,58757107;0,00000000;-1,68005657
-3,58737107;0,00000000;-1,68005657
-3,58717107;0,00000000;-1,68005657
-3,58697107;0,00000000;-1,68005657
-3,58677107;0,04306102;-1,68005657
-3,58657107;0,00000000;-1,68005657
-3,58637107;0,00000000;-1,68005657
-3,58617107;0,04306102;-1,68005657
-3,58597107;0,00000000;-1,68005657
-3,58577107;-0,04306102;-1,68005657
-3,58557107;0,00000000;-1,69721949
-3,58537107;-0,04306102;-1,68005657
-3,58517107;-0,04306102;-1,68005657
-3,58497107;0,00000000;-1,68005657
-3,58477107;0,00000000;-1,68005657
-3,58457107;-0,04306102;-1,68005657
-3,58437107;0,00000000;-1,68005657
-3,58417107;0,00000000;-1,68005657
-3,58397107;0,00000000;-1,68005657
-3,58377107;0,00000000;-1,68005657
-3,58357107;0,00000000;-1,68005657
-3,58337107;-0,04306102;-1,68005657
-3,58317107;0,04306102;-1,68005657
-3,58297107;0,00000000;-1,68005657
-3,58277107;0,00000000;-1,68005657
-3,58257107;0,00000000;-1,68005657
-3,58237107;0,00000000;-1,68005657
-3,58217107;-0,04306102;-1,68005657
-3,58197107;0,00000000;-1,68005657
-3,58177107;0,00000000;-1,68005657
-3,58157107;0,00000000;-1,68005657
-3,58137107;-0,08627583;-1,68005657
-3,58117107;0,04306102;-1,68005657
-3,58097107;0,00000000;-1,68005657
-3,58077107;0,04306102;-1,68005657
-3,58057107;0,00000000;-1,69721949
-3,58037107;-0,04306102;-1,68005657
-3,58017107;0,00000000;-1,68005657
-3,57997107;0,00000000;-1,68005657
-3,57977107;0,00000000;-1,68005657
-3,57957107;0,00000000;-1,68005657
-3,57937107;0,04306102;-1,68005657
-3,57917107;0,00000000;-1,68005657
-3,57897107;0,04306102;-1,69721949
-3,57877107;0,00000000;-1,68005657
-3,57857107;0,00000000;-1,68005657
-3,57837107;0,00000000;-1,68005657
-3,57817107;-0,04306102;-1,68005657
-3,57797107;-0,04306102;-1,68005657
